NO_OF_FRAMES	1801
NO_OF_CAMERAS	12
NO_OF_MARKERS	22
FREQUENCY	30
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION--
TIME_STAMP--
DATA_INCLUDED	3D
MARKER_NAMES	Head	neck	lsho	lelb	lwri	lhan	rsho	relb	rwri	rhan	t10	root	lhip	lknee	lank	lfoot	ltoe	rhip	rknee	rank	rfoot	rtoe	
-36.872521	-92.904109	682.925463	-15.678377	-44.984615	436.344818	143.383572	-73.773270	457.818061	218.853437	-126.421279	184.438843	212.492562	-178.174248	-37.342357	264.031196	-171.281821	-133.203897	-170.702243	-73.737234	454.646861	-234.469707	-127.325933	184.725035	-235.411559	-173.218038	-38.475837	-279.962987	-153.221163	-136.259873	-11.606301	13.052506	198.590500	0.000000	0.000000	0.000000	123.028510	-211.956749	-52.241193	130.841834	-114.515712	-509.019719	151.571862	-57.398768	-903.145808	107.357723	-163.645498	-946.365582	99.137654	-224.140007	-943.632477	-151.223782	-196.183623	-61.489343	-196.947966	-115.991117	-522.422970	-261.388833	-16.151423	-904.806454	-265.110714	-132.987768	-940.750271	-276.629793	-193.100583	-942.757067	
-36.031003	-92.340066	683.049793	-15.357286	-44.144499	436.478770	143.739889	-72.941502	457.678121	217.507968	-127.700857	184.249166	208.499230	-181.344970	-36.990259	258.596260	-176.282736	-133.726150	-170.304241	-73.065284	455.163152	-233.603018	-129.338501	185.677679	-232.061689	-180.337199	-36.408698	-273.232898	-164.760008	-136.452213	-11.504656	13.309969	198.579326	0.000000	0.000000	0.000000	123.086006	-211.891592	-52.369920	130.277277	-113.795070	-509.018345	150.289532	-56.057488	-903.091097	106.658260	-162.536417	-946.331776	98.808419	-223.080488	-943.607708	-151.161918	-196.251751	-61.424019	-197.485371	-116.222316	-522.326149	-262.905284	-17.038493	-904.714072	-266.011855	-133.895627	-940.648755	-277.085847	-194.090994	-942.686277	
-34.969021	-91.777061	683.186565	-14.875960	-43.220536	436.638361	144.258535	-72.018517	457.554370	216.170958	-129.308180	184.149528	204.262125	-185.087137	-36.423859	252.805651	-182.106202	-134.034367	-169.734171	-72.320405	455.774949	-232.551706	-131.561002	186.813356	-228.317633	-188.218443	-33.861992	-266.036205	-177.304477	-135.865016	-11.267897	13.568643	198.575395	0.000000	0.000000	0.000000	123.206041	-211.791010	-52.494379	129.651950	-113.134513	-509.033284	148.909479	-54.573084	-903.022065	105.992390	-161.330322	-946.291248	98.581661	-221.929849	-943.570302	-151.037810	-196.381469	-61.314631	-198.100856	-116.567382	-522.179175	-264.555212	-18.189701	-904.596970	-266.913439	-135.066040	-940.526095	-277.451156	-195.356766	-942.588094	
-33.763480	-91.356829	683.309889	-14.237615	-42.371411	436.800957	144.934224	-71.149743	457.458251	215.044110	-131.128781	184.162022	200.373466	-188.964465	-35.714164	247.511705	-188.091040	-134.052330	-169.006394	-71.629209	456.414296	-231.384085	-133.706093	187.990538	-224.712534	-195.832048	-31.147451	-259.719404	-189.183692	-134.475766	-10.898393	13.775502	198.581775	0.000000	0.000000	0.000000	123.393647	-211.659950	-52.582256	129.028977	-112.732445	-509.073238	147.605663	-53.137172	-902.939667	105.492533	-160.197524	-946.249850	98.561705	-220.853794	-943.528540	-150.866903	-196.557412	-61.171452	-198.795378	-117.141718	-522.015629	-266.172980	-19.644689	-904.497403	-267.701297	-136.533625	-940.430433	-277.632564	-196.926810	-942.504107	
-32.522665	-91.207135	683.390404	-13.494637	-41.741729	436.938396	145.715299	-70.471378	457.368626	214.192530	-133.039777	184.239034	197.178909	-192.627416	-34.999607	243.231948	-193.711178	-133.848553	-168.182491	-71.115752	457.011046	-230.212033	-135.577910	189.069269	-221.736669	-202.449765	-28.604627	-255.150845	-199.347139	-132.625245	-10.474032	13.898273	198.596056	0.000000	0.000000	0.000000	123.628228	-211.518405	-52.600813	128.410388	-112.770184	-509.140347	146.439254	-51.887185	-902.835246	105.207008	-159.265246	-946.206441	98.792888	-219.978239	-943.483099	-150.695484	-196.738209	-61.012569	-199.622908	-118.159019	-521.895162	-267.714250	-21.520731	-904.468462	-268.349359	-138.410319	-940.426255	-277.605068	-198.910742	-942.499327	
-31.364579	-91.454016	683.399470	-12.715311	-41.472222	437.022707	146.536441	-70.125905	457.232517	213.612052	-134.934197	184.277470	194.831534	-195.890771	-34.439973	240.149731	-198.607608	-133.596672	-167.338477	-70.912553	457.492696	-229.207776	-137.065997	189.926365	-219.767447	-207.692785	-26.518406	-252.572238	-207.282067	-130.778174	-10.103635	13.906420	198.614675	0.000000	0.000000	0.000000	123.886540	-211.388309	-52.515979	127.738910	-113.408169	-509.229759	145.365238	-50.896645	-902.687604	105.111310	-158.608213	-946.150761	99.270419	-219.378733	-943.420744	-150.523225	-196.942399	-60.778578	-200.593805	-119.846806	-521.788939	-269.174588	-23.953546	-904.462270	-268.837685	-140.825673	-940.480799	-277.338160	-201.437294	-942.540003	
-30.356160	-92.240313	683.316335	-11.919332	-41.715476	437.034365	147.381222	-70.270621	456.997525	213.331934	-136.745378	184.169154	193.393835	-198.669922	-34.173591	238.274333	-202.557228	-133.490262	-166.499252	-71.167609	457.811691	-228.537596	-138.122075	190.483852	-218.982752	-211.462062	-25.051651	-251.798872	-212.823090	-129.299779	-9.840082	13.741766	198.639366	0.000000	0.000000	0.000000	124.177354	-211.268838	-52.309493	126.945731	-114.787251	-509.350044	144.297141	-50.174307	-902.480492	105.162490	-158.244053	-946.076543	99.986425	-219.073984	-943.328295	-150.293228	-197.237639	-60.389110	-201.649838	-122.397787	-521.629656	-270.552889	-27.094429	-904.392454	-269.130734	-143.922912	-940.525886	-276.785732	-204.648063	-942.556669	
-29.460163	-93.714882	683.138035	-11.061490	-42.628358	436.969108	148.298620	-71.047886	456.648448	213.433087	-138.438438	183.848660	192.934168	-200.921384	-34.282969	237.573026	-205.421910	-133.682611	-165.620755	-72.027748	457.973544	-228.297423	-138.762109	190.739582	-219.366143	-213.831359	-24.226559	-252.477848	-216.038306	-128.366689	-9.626646	13.301481	198.679791	0.000000	0.000000	0.000000	124.575337	-211.115743	-51.980271	126.018893	-117.018468	-509.523760	143.175663	-49.666900	-902.202847	105.354745	-158.131023	-945.978623	100.978013	-219.022058	-943.194524	-149.904495	-197.707059	-59.817610	-202.673810	-125.964127	-521.390679	-271.837007	-31.119400	-904.220471	-269.171289	-147.869755	-940.535624	-275.879104	-208.707868	-942.534664	
-28.528466	-95.986331	682.876517	-10.008392	-44.331446	436.835333	149.426180	-72.546156	456.203811	214.056357	-139.998434	183.299358	193.550456	-202.601773	-34.797092	238.061497	-207.107122	-134.253817	-164.568112	-73.598391	458.020606	-228.454480	-139.025358	190.749818	-220.753256	-214.917656	-23.974778	-254.227260	-217.099769	-127.999543	-9.276513	12.474260	198.750095	0.000000	0.000000	0.000000	125.212063	-210.841155	-51.563232	125.019260	-120.186559	-509.803488	141.993325	-49.295203	-901.866940	105.732279	-158.201028	-945.865398	102.327164	-219.151885	-943.032862	-149.230975	-198.428650	-59.108140	-203.521379	-130.640740	-521.102402	-272.982595	-36.206891	-903.979807	-268.876863	-152.835848	-940.549895	-274.515798	-213.782757	-942.535752	
-27.394028	-99.057937	682.534239	-8.577931	-46.836776	436.635094	150.948184	-74.753660	455.678644	215.360143	-141.389467	182.522135	195.320381	-203.633647	-35.720394	239.779871	-207.542837	-135.225385	-163.155997	-75.883930	457.988343	-228.867811	-138.892215	190.579025	-222.931357	-214.727120	-24.221877	-256.750869	-216.103018	-128.148629	-8.575381	11.238667	198.855264	0.000000	0.000000	0.000000	126.208730	-210.349863	-51.138164	124.044333	-124.375150	-510.274408	140.792261	-48.996303	-901.509618	106.372905	-158.405573	-945.737732	104.127048	-219.408393	-942.867693	-148.198853	-199.429698	-58.330789	-204.111119	-136.482003	-520.816198	-273.938127	-42.517532	-903.742544	-268.175906	-158.968559	-940.654559	-272.595187	-220.015020	-942.671144	
