NO_OF_FRAMES	1801
NO_OF_CAMERAS	12
NO_OF_MARKERS	22
FREQUENCY	30
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION--
TIME_STAMP--
DATA_INCLUDED	3D
MARKER_NAMES	Head	neck	lsho	lelb	lwri	lhan	rsho	relb	rwri	rhan	t10	root	lhip	lknee	lank	lfoot	ltoe	rhip	rknee	rank	rfoot	rtoe	
-33.940910	-201.197212	623.134823	-27.859162	-44.999102	425.365646	132.696307	-64.027061	446.589899	260.345225	-143.187518	200.331731	71.872974	-205.086683	88.294080	32.041401	-289.801601	32.347681	-184.881130	-62.400719	440.707162	-314.828952	-141.883110	202.816550	-113.992770	-207.204318	117.238692	-83.477338	-275.675700	37.696876	-27.092085	35.645921	194.264377	0.000000	0.000000	0.000000	85.615632	-235.460274	-4.386687	157.459547	-159.528523	-459.661600	208.159738	-120.931045	-853.320309	177.410995	-229.288853	-902.557561	185.492005	-289.560924	-908.607335	-171.444710	-188.323573	16.689176	-204.033758	-98.403442	-443.564744	-227.954020	-72.412460	-842.425633	-222.196758	-183.491122	-893.267809	-227.638350	-244.469845	-894.768277	
-32.777227	-201.955935	623.368234	-27.333773	-46.260795	425.184288	133.357133	-65.097189	445.536525	261.338191	-138.414943	197.647305	72.597991	-209.239567	91.502399	32.166304	-292.752921	34.196471	-184.420583	-63.538972	439.992242	-317.257975	-141.388548	203.160021	-120.390355	-215.912936	115.896868	-85.981279	-276.390722	31.606447	-26.872860	35.214253	194.373524	0.000000	0.000000	0.000000	85.849735	-235.387656	-3.646136	157.591402	-160.357558	-459.086630	208.175141	-121.702513	-852.754670	177.448749	-230.001635	-902.134784	185.491589	-290.278394	-908.188720	-171.602589	-188.156172	16.952633	-203.969350	-98.833408	-443.433274	-227.690621	-72.814479	-842.304225	-222.017603	-183.881632	-893.181001	-227.504125	-244.855924	-894.697845	
-31.495439	-202.876248	623.553211	-26.906489	-47.655245	424.976108	133.920510	-66.225188	444.480579	262.086846	-132.463709	194.701560	74.478714	-214.419517	94.740739	33.271943	-295.782235	34.947083	-184.078941	-64.714069	439.114487	-320.524357	-140.409829	203.639159	-130.032869	-226.400287	112.841384	-91.173441	-276.705196	23.926912	-26.648314	34.735944	194.490469	0.000000	0.000000	0.000000	85.720556	-235.441739	-3.161286	157.521513	-161.394450	-458.753261	208.045095	-122.692522	-852.424420	177.237388	-230.908643	-901.935662	185.185356	-291.197828	-907.991160	-172.080517	-187.690643	17.265677	-204.054025	-99.067056	-443.282802	-227.540408	-73.026318	-842.166230	-222.051547	-184.089030	-893.072891	-227.646575	-245.053449	-894.590217	
-30.157041	-203.856698	623.656227	-26.665957	-49.020944	424.756287	134.284126	-67.249707	443.554524	262.399616	-125.676026	191.807634	77.940378	-220.240452	97.266160	36.025387	-298.702936	34.179368	-183.930704	-65.765783	438.227979	-324.343194	-138.971270	204.302523	-142.957099	-237.291404	107.566606	-99.802290	-276.430379	15.088363	-26.480393	34.273421	194.595433	0.000000	0.000000	0.000000	85.186668	-235.636562	-3.076104	157.207418	-162.450531	-458.772541	207.764911	-123.742978	-852.438793	176.751577	-231.853969	-902.051226	184.542935	-292.163737	-908.105286	-172.855121	-186.938292	17.685232	-204.305699	-99.021791	-443.034744	-227.549601	-72.991355	-841.933048	-222.355029	-184.056725	-892.864786	-228.119788	-245.005893	-894.359242	
-28.745584	-204.791940	623.673164	-26.627185	-50.240322	424.533027	134.429648	-68.081925	442.780331	262.174852	-118.333148	189.088219	83.162204	-226.300063	98.515880	41.023399	-301.720311	31.963055	-183.974417	-66.623110	437.476364	-328.276036	-137.194896	205.113511	-158.736845	-247.184839	99.831616	-112.232469	-275.763912	5.137361	-26.429799	33.877072	194.671700	0.000000	0.000000	0.000000	84.298115	-235.952302	-3.340511	156.689906	-163.353128	-459.072027	207.373071	-124.709385	-852.728389	176.051801	-232.699420	-902.410750	183.640404	-293.035358	-908.461591	-173.802920	-186.013040	18.146057	-204.673624	-98.681073	-442.724287	-227.685515	-72.698708	-841.639176	-222.866658	-183.772564	-892.589339	-228.848621	-244.701697	-894.046661	
-27.216653	-205.626375	623.614142	-26.755421	-51.269603	424.312214	134.395329	-68.717315	442.105572	261.279352	-110.720005	186.488810	90.043778	-232.223912	98.052899	48.760962	-305.384766	28.508743	-184.168066	-67.295555	436.902095	-331.797540	-135.178086	205.832127	-176.629643	-255.070613	89.753244	-128.526685	-275.266489	-6.291821	-26.505141	33.566547	194.715242	0.000000	0.000000	0.000000	83.164058	-236.348526	-3.732781	156.054540	-164.035809	-459.430350	206.918589	-125.527964	-853.076698	175.226970	-233.388495	-902.805500	182.585900	-293.753205	-908.853065	-174.731620	-185.111109	18.447863	-205.047915	-98.096500	-442.519301	-227.851512	-72.169293	-841.449740	-223.448438	-183.258354	-892.404380	-229.678761	-244.163545	-893.821328	
-25.537433	-206.385380	623.496508	-26.988629	-52.163378	424.095022	134.251884	-69.233431	441.435746	259.512586	-103.233660	183.836346	98.230708	-237.695871	95.440637	59.699308	-310.244887	23.710988	-184.453999	-67.863263	436.433898	-334.402713	-132.964158	206.057930	-195.768453	-260.490221	77.826705	-148.525006	-275.424460	-19.597355	-26.662633	33.315864	194.736792	0.000000	0.000000	0.000000	81.939776	-236.771366	-4.001667	155.415859	-164.605183	-459.628414	206.474651	-126.267046	-853.266116	174.377457	-233.992218	-903.028191	181.488977	-294.386884	-909.072662	-175.471942	-184.405722	18.485478	-205.319169	-97.390638	-442.512207	-227.930266	-71.467416	-841.453862	-223.963017	-182.577245	-892.399016	-230.460520	-243.455390	-893.777777	
-23.706662	-207.114505	623.334618	-27.264884	-53.000135	423.876390	134.066050	-69.740938	440.689058	256.686694	-96.310385	180.954671	107.274044	-242.494032	90.334954	74.182142	-316.247268	17.132787	-184.776181	-68.430987	435.965928	-335.784743	-130.619664	205.477723	-215.243982	-263.346944	64.839906	-171.718189	-276.082709	-34.607206	-26.855000	33.093615	194.748254	0.000000	0.000000	0.000000	80.758001	-237.176417	-4.038861	154.904494	-165.311427	-459.604604	206.150484	-127.106618	-853.230943	173.623450	-234.689407	-903.021926	180.473306	-295.114704	-909.062462	-175.964017	-183.953146	18.316394	-205.438585	-96.680184	-442.656520	-227.843545	-70.662674	-841.603667	-224.331285	-181.793779	-892.535811	-231.105978	-242.642525	-893.877690	
-21.768532	-207.852290	623.132983	-27.542259	-53.830096	423.655384	133.878361	-70.323211	439.840294	252.710447	-90.320515	177.766348	116.808105	-246.500543	82.665960	92.149437	-322.484823	8.426412	-185.096275	-69.072688	435.422813	-335.881146	-128.247960	203.996713	-234.142628	-263.739281	51.625529	-197.076448	-276.418586	-50.412483	-27.049618	32.875536	194.758256	0.000000	0.000000	0.000000	79.865605	-237.480359	-3.922306	154.642989	-166.303148	-459.492908	206.069950	-128.129102	-853.098628	173.089551	-235.558735	-902.922054	179.665975	-296.014772	-908.958878	-176.274666	-183.677990	18.089319	-205.411020	-96.002976	-442.828800	-227.563595	-69.785748	-841.776966	-224.530331	-180.934533	-892.701309	-231.589696	-241.751604	-894.011394	
-19.806426	-208.626157	622.880702	-27.811020	-54.654839	423.440877	133.693687	-70.983751	438.938840	247.633143	-85.535331	174.345261	126.556812	-249.542664	72.620887	112.885757	-327.491143	-2.414492	-185.407305	-69.780589	434.785455	-334.776201	-125.936947	201.694859	-251.693899	-261.907166	38.799086	-223.147344	-275.347378	-65.847353	-27.234378	32.647500	194.770866	0.000000	0.000000	0.000000	79.567865	-237.581454	-3.850675	154.706070	-167.528903	-459.536220	206.318417	-129.245621	-853.107064	172.854443	-236.508986	-902.966261	179.144821	-296.995675	-909.000889	-176.481156	-183.498206	17.899580	-205.245290	-95.303437	-442.942751	-227.084373	-68.808182	-841.889834	-224.555586	-179.973007	-892.806715	-231.911972	-240.755278	-894.097495	
